id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26979976,40m2 Loft Room with Breakfast at Hotel OD Barcelona *****,197064207,Ana Del Hotel OD Barcelona,Eixample,la Dreta de l'Eixample,41.39499,2.16823,Private room,250,1,0,,,5,343
26980102,"45m2 Suite with separate lounge, complementary breakfast, at Hotel OD Barcelona *****",197064207,Ana Del Hotel OD Barcelona,Eixample,la Dreta de l'Eixample,41.39478,2.16808,Private room,420,1,0,,,5,356
26980317,Spectacular Grand Suite with private rooftop pool at Hotel OD Barcelona ***** - breakfast included.,197064207,Ana Del Hotel OD Barcelona,Eixample,la Dreta de l'Eixample,41.39351,2.16815,Private room,680,1,0,,,5,338
26982584,Art Gallery Apartment 4B,9784103,Apartime,Sants-Montjuïc,el Poble Sec,41.37425,2.16408,Entire home/apt,90,3,3,2019-06-09,0.29,31,135
26984211,Art Gallery Apartment PPL B,9784103,Apartime,Sants-Montjuïc,el Poble Sec,41.3738,2.16282,Entire home/apt,90,3,2,2018-12-16,0.18,31,155
26990511,Air-conditioned and quiet flat with big terrace,188143033,Magnus Andreas,Ciutat Vella,el Raval,41.38039,2.16767,Private room,49,1,35,2019-05-31,2.97,2,16
26990532,Room in Barcelona 7,15852448,Olí,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39648,2.14868,Private room,25,3,5,2019-05-15,0.70,9,80
26992758,habitacion en el born,4804927,Zanzen,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3833,2.18355,Private room,45,1,17,2019-06-28,2.41,1,262
26994244,estudio en Barcelona,23429368,Víctor,Sants-Montjuïc,Hostafrancs,41.37604,2.1442,Entire home/apt,65,1,1,2019-02-28,0.23,1,0
27007407,quarto privado ao lado da Plaza Espana,81067583,Leandro Franco,Sants-Montjuïc,el Poble Sec,41.37287,2.15835,Private room,88,2,28,2019-06-26,2.69,1,79
27011219,2 Luxury bedroom apartment,113020313,Javier,Eixample,la Dreta de l'Eixample,41.39629,2.16562,Entire home/apt,280,1,8,2019-05-19,0.96,23,103
27011225,1 Luxury bedroom apartment,113020313,Javier,Eixample,la Dreta de l'Eixample,41.39561,2.16591,Entire home/apt,150,1,2,2019-05-02,0.19,23,91
27013203,"Bright, stylish, quiet, Paseo de Gracia, AC",85865864,Amanda,Eixample,la Dreta de l'Eixample,41.39939,2.16358,Entire home/apt,130,3,45,2019-07-04,4.12,1,72
27014904,Bright & artsy flat for a local experience,203245903,Elia,Sant Martí,Sant Martí de Provençals,41.41768,2.1961,Entire home/apt,100,2,41,2019-06-21,3.84,1,323
27016200,Art Gallery Apartment ENT,9784103,Apartime,Sants-Montjuïc,el Poble Sec,41.37475,2.16373,Entire home/apt,90,3,7,2019-01-20,0.65,31,131
27017231,Barcelona Apartment,203269440,Julia,Eixample,la Sagrada Família,41.40317,2.17362,Private room,30,31,0,,,1,364
27017742,Apartment 3 rooms for a long stay,61081652,Ding Dong Fira,Sants-Montjuïc,el Poble Sec,41.37358,2.14832,Entire home/apt,250,30,3,2019-01-22,0.33,6,283
27017748,Moderno apartamento en Gracia para el verano,202654862,Flateli,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40237,2.15,Entire home/apt,80,32,0,,,12,5
27018133,Paseo de Gracia Apartment 1 2,9784103,Apartime,Eixample,la Dreta de l'Eixample,41.39328,2.17044,Entire home/apt,90,3,4,2019-05-19,0.83,31,162
27019704,Apartment 2 rooms for long stays,61081652,Ding Dong Fira,Sants-Montjuïc,el Poble Sec,41.37274,2.14915,Entire home/apt,1000,30,3,2019-01-10,0.32,6,236
27019708,Paseo de Gracia Apartment 1 1,9784103,Apartime,Eixample,la Dreta de l'Eixample,41.40029,2.16444,Entire home/apt,90,3,2,2019-04-22,0.32,31,164
27020282,Comfortable room in a house in the heart of Gràcia,173397399,Enric,Gràcia,la Vila de Gràcia,41.4057,2.15797,Private room,55,2,44,2019-06-28,3.77,1,310
27021820,Plaza Catalunya Nice and Comfy 2.1,40676061,Michele,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38875,2.17647,Entire home/apt,139,3,24,2019-07-05,2.11,20,308
27022329,Apartamento cerca de playa,203310368,Valya,Sant Martí,Provençals del Poblenou,41.40775,2.19428,Private room,39,4,2,2018-08-24,0.18,1,0
27024255,Nice low cost Raval city center,198828574,Marian,Ciutat Vella,el Raval,41.37846,2.16732,Entire home/apt,95,1,1,2018-07-30,0.09,1,130
27025305,Cosy double room in lovely penthouse .. Poble Sec,6116066,Juliette,Sants-Montjuïc,el Poble Sec,41.37331,2.16579,Private room,29,2,5,2019-05-27,0.46,1,53
27030097,Private room in the center of Barcelona,34993787,Simon,Eixample,Sant Antoni,41.38115,2.15909,Private room,17,4,1,2018-10-01,0.11,4,358
27030253,Double room in the center of Barcelona,34993787,Simon,Eixample,Sant Antoni,41.38272,2.16,Private room,27,30,0,,,4,175
27038069,2671 - AB Bailen Apartment B1 - Beautiful 2-bedroom Duplex Apartment in Eixample,4459553,Eva,Eixample,la Dreta de l'Eixample,41.3973,2.17088,Entire home/apt,350,2,7,2019-05-03,0.65,193,354
